Polling District,Polling Station,Polling Station Postcode,Property,UPRN
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"29, PEN CERRIG RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BF",10034658560
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"30, PEN CERRIG RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BF",10034658561
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"31, PEN CERRIG RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BF",10034658562
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"32, PEN CERRIG RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BF",10034658563
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"33, PEN CERRIG RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BF",10034658564
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"34, PEN CERRIG RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BF",10034658565
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, MOUNTAIN RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BB",10034658497
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, CYFARTHFA RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BE",10034658517
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, MOUNTAIN RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BB",10034658498
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"117, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RN",10034651350
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"114A, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RN",200002938139
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"114, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RN",200002938086
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"111, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RN",100100585340
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"152, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RL",200002938085
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"HYFRYDFA, MAES MEYRICK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RZ",10034652049
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"ARDWYN, MAES MEYRICK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RZ",100100913711
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"BLEDDFA, MAES MEYRICK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RZ",10034651963
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"146, CORNER HOUSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RH",100100913433
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"145, CORNER HOUSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RH",100100585342
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"144, CORNER HOUSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RH",100100585341
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"143, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938083
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"142, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938082
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"141, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938081
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"TAWELFAN, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",100100585347
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"138, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938080
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"137, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938079
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"LLWYNTEG, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938136
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"123, PLASYDARREN, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RG",100100585807
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"TY CORNEL, 131, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",625522
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"133, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",10034652162
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"132, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",10034652974
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"THE GABLES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938178
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"THE COTTAGE, 124, TAI GILFACH, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RF",100100913585
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"17, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100913678
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"16, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585796
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"15, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585795
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"14, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585794
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"13, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585793
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"12, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585792
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"10, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585790
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"9, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585789
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"8, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585788
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"7, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585787
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"6, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585786
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"TY MYNYDD MAWR, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",10034658294
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"5, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585785
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"4, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585784
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585783
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585782
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, BEECHWOOD DRIVE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TH",100100585781
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"19, MOUNTAIN RISE, BRECON VIEW PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1BB",10034658515
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"SAN REMO, MAYORS SQUARE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",200001640026
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"HARTFIELD, MAYORS SQUARE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",200001640025
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"5, TAI YSGOL FACH, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TG",100100913601
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"4, TAI YSGOL FACH, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TG",100100913600
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, TAI YSGOL FACH, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TG",100100913599
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, TAI YSGOL FACH, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TG",100100913598
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, TAI YSGOL FACH, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TG",100100913597
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"110, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TD",200002938131
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"106, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TD",200002938130
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"NANT Y GWEUNYDD, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TD",10034651738
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"ARFRYN, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TD",200001640027
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, HOREB COTTAGES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TA",10034657204
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, HOREB COTTAGES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TA",10034657203
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"HILLCREST, 1, HOREB COTTAGES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TA",10034657202
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"HIGHMEAD, 123A, MAYORS SQUARE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",10034652990
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"GOLYGFA Y MYNYDD, JONES TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TB",200002938209
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"4, JONES TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TB",100100585804
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, JONES TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TB",100100585803
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, JONES TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TB",100100585802
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, JONES TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TB",100100585801
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"WESTWINDS, 123, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938076
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"RHOSLYN, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RE",200002938137
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, PARK VIEW HOUSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SY",10034657188
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, PARK VIEW HOUSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SY",10034657187
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"CROESO, MAYORS SQUARE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TD",200001640028
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, WAUN COTTAGES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TE",10034659205
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, WAUN COTTAGES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TE",10034657206
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, WAUN COTTAGES, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TE",10034657205
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"BLAENCANAID FARM, BLAENCANAID, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RW",10034657190
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"151, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RL",200002938084
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, PARK VIEW TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SU",100100585806
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, PARK VIEW TERRACE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SU",100100585805
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"LITTLE GROVE, GERNANT LANE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",200002938202
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"CHERRY ORCHARD, GERNANT LANE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",100100585798
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"BEECHWOOD, GERNANT LANE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",100100585799
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"GERNANT HOUSE, GERNANT LANE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",200001680029
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"THE JAYS, GERNANT LANE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",10034652694
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"COETREF, GERNANT LANE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1ST",100100585797
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"39, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585780
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"38, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585779
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"37, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585778
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"36, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585777
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"34, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585775
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"33, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585774
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"32, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585773
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"31, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585772
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"30, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585771
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"29, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585770
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"28, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585769
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"27, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585768
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"26, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585767
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"25, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585766
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"24, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585765
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"23, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585764
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"22, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585763
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"21, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585762
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"20, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585761
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"19, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585760
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"18, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585759
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"17, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585758
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"16, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585757
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"15, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585756
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"14, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585755
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"13, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585754
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"12, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585753
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"11, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585752
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"10, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585751
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"9, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585750
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"8, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585749
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"7, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585748
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"6, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585747
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"5, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585746
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"4, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585745
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"3, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585744
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585743
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"1, ANDREWS CLOSE, HEOLGERRIG, MERTHYR TYDFIL, CF48 1SS",100100585742
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"30, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585017
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"24, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585016
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"20A, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585020
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"19, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100913467
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"PEN-Y-MYNYDD, 17, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100913710
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"16, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585023
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"15, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585012
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"13, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585011
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"12, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585010
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"PERTHDDU BUNGALOW, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",200001744633
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2A, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100585021
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"2, WINCHFAWR, HEOLGERRIG, MERTHYR TYDFIL, CF48 1RD",100100913682
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"23, WINCHFAWR PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TL",100100913669
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"20, WINCHFAWR PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TL",100100913666
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"19, WINCHFAWR PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TL",100100913665
EE,"CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL",,"HAMILDAMIE, 17/18, WINCHFAWR PARK, HEOLGERRIG, MERTHYR TYDFIL, CF48 1TL",100100913663
